time,open,close,high,low,volume,amount,junjia
2019-06-24 21:00:00,11605.0,11605.0,11605.0,11605.0,0.0,0.0,11605.0
2019-06-24 21:01:00,11605.0,11615.0,11615.0,11585.0,5878.0,681948496.0,11601.7
2019-06-24 21:02:00,11610.0,11615.0,11635.0,11600.0,4758.0,552696096.0,11608.2
2019-06-24 21:03:00,11615.0,11610.0,11620.0,11605.0,1360.0,157924400.0,11608.6
2019-06-24 21:04:00,11615.0,11620.0,11630.0,11610.0,3348.0,389080400.0,11611.4
2019-06-24 21:05:00,11620.0,11625.0,11625.0,11615.0,1312.0,152476600.0,11612.2
2019-06-24 21:06:00,11625.0,11630.0,11635.0,11625.0,2604.0,302808896.0,11614.4
2019-06-24 21:07:00,11630.0,11620.0,11635.0,11620.0,1466.0,170453200.0,11615.3
2019-06-24 21:08:00,11625.0,11610.0,11625.0,11605.0,2162.0,251049400.0,11615.0
2019-06-24 21:09:00,11610.0,11620.0,11620.0,11610.0,938.0,108932100.0,11614.9
2019-06-24 21:10:00,11615.0,11615.0,11620.0,11615.0,320.0,37174100.0,11614.9
2019-06-24 21:11:00,11615.0,11605.0,11615.0,11605.0,716.0,83133200.0,11614.8
2019-06-24 21:12:00,11605.0,11615.0,11615.0,11605.0,884.0,102612300.0,11614.6
2019-06-24 21:13:00,11610.0,11605.0,11610.0,11605.0,726.0,84261500.0,11614.4
2019-06-24 21:14:00,11605.0,11620.0,11620.0,11605.0,1312.0,152339000.0,11614.2
2019-06-24 21:15:00,11615.0,11615.0,11625.0,11615.0,1104.0,128284800.0,11614.4
2019-06-24 21:16:00,11615.0,11620.0,11620.0,11615.0,538.0,62498400.0,11614.5
2019-06-24 21:17:00,11620.0,11620.0,11620.0,11615.0,240.0,27883800.0,11614.5
2019-06-24 21:18:00,11615.0,11610.0,11615.0,11610.0,630.0,73162200.0,11614.5
2019-06-24 21:19:00,11615.0,11615.0,11615.0,11610.0,690.0,80110600.0,11614.4
2019-06-24 21:20:00,11610.0,11615.0,11620.0,11610.0,676.0,78516100.0,11614.4
2019-06-24 21:21:00,11615.0,11615.0,11620.0,11610.0,570.0,66215500.0,11614.4
2019-06-24 21:22:00,11620.0,11620.0,11625.0,11615.0,950.0,110395900.0,11614.6
2019-06-24 21:23:00,11620.0,11630.0,11635.0,11620.0,1854.0,215567100.0,11615.3
2019-06-24 21:24:00,11630.0,11630.0,11630.0,11620.0,1276.0,148341000.0,11615.6
2019-06-24 21:25:00,11630.0,11615.0,11630.0,11615.0,638.0,74142700.0,11615.7
2019-06-24 21:26:00,11620.0,11615.0,11620.0,11615.0,272.0,31595800.0,11615.7
2019-06-24 21:27:00,11615.0,11620.0,11625.0,11615.0,460.0,53445100.0,11615.8
2019-06-24 21:28:00,11620.0,11620.0,11625.0,11620.0,210.0,24406300.0,11615.8
2019-06-24 21:29:00,11625.0,11615.0,11625.0,11615.0,670.0,77849600.0,11615.9
2019-06-24 21:30:00,11620.0,11620.0,11625.0,11615.0,496.0,57626800.0,11615.9
2019-06-24 21:31:00,11620.0,11620.0,11625.0,11615.0,804.0,93429700.0,11616.0
