time,open,close,high,low,volume,amount,junjia
2019-06-24 21:00:00,19665.0,19665.0,19665.0,19665.0,0.0,0.0,19665.0
2019-06-24 21:01:00,19665.0,19680.0,19695.0,19665.0,9114.0,896876752.0,19681.3
2019-06-24 21:02:00,19680.0,19680.0,19685.0,19665.0,4244.0,417531408.0,19679.7
2019-06-24 21:03:00,19675.0,19675.0,19685.0,19665.0,2424.0,238453100.0,19678.9
2019-06-24 21:04:00,19680.0,19680.0,19690.0,19675.0,2544.0,250347150.0,19679.2
2019-06-24 21:05:00,19685.0,19690.0,19690.0,19675.0,2068.0,203539600.0,19679.8
2019-06-24 21:06:00,19690.0,19695.0,19700.0,19690.0,2536.0,249717700.0,19681.3
2019-06-24 21:07:00,19700.0,19695.0,19705.0,19690.0,3164.0,311628256.0,19683.4
2019-06-24 21:08:00,19695.0,19690.0,19695.0,19685.0,1398.0,137638450.0,19683.8
2019-06-24 21:09:00,19690.0,19685.0,19690.0,19680.0,1596.0,157078800.0,19683.8
2019-06-24 21:10:00,19690.0,19690.0,19695.0,19680.0,1266.0,124622050.0,19684.0
2019-06-24 21:11:00,19685.0,19685.0,19695.0,19685.0,1214.0,119505400.0,19684.1
2019-06-24 21:12:00,19685.0,19685.0,19695.0,19685.0,1020.0,100413100.0,19684.3
2019-06-24 21:13:00,19685.0,19695.0,19695.0,19685.0,670.0,65959050.0,19684.4
2019-06-24 21:14:00,19690.0,19705.0,19715.0,19690.0,2846.0,280392448.0,19685.9
2019-06-24 21:15:00,19705.0,19715.0,19715.0,19700.0,1452.0,143075400.0,19686.8
2019-06-24 21:16:00,19710.0,19705.0,19715.0,19705.0,1128.0,111170450.0,19687.5
2019-06-24 21:17:00,19705.0,19710.0,19710.0,19700.0,830.0,81786600.0,19687.9
2019-06-24 21:18:00,19710.0,19700.0,19710.0,19700.0,918.0,90438000.0,19688.2
2019-06-24 21:19:00,19695.0,19680.0,19700.0,19680.0,2006.0,197457100.0,19688.2
2019-06-24 21:20:00,19680.0,19675.0,19690.0,19675.0,2462.0,242261050.0,19687.7
2019-06-24 21:21:00,19675.0,19680.0,19685.0,19670.0,1668.0,164106400.0,19687.3
2019-06-24 21:22:00,19685.0,19710.0,19710.0,19680.0,2146.0,211332900.0,19687.7
2019-06-24 21:23:00,19710.0,19710.0,19725.0,19705.0,2618.0,258069100.0,19689.1
2019-06-24 21:24:00,19710.0,19720.0,19725.0,19710.0,1674.0,165028800.0,19690.0
2019-06-24 21:25:00,19725.0,19705.0,19725.0,19700.0,1892.0,186475500.0,19690.7
2019-06-24 21:26:00,19710.0,19700.0,19710.0,19695.0,630.0,62059700.0,19690.8
2019-06-24 21:27:00,19700.0,19705.0,19710.0,19700.0,712.0,70155000.0,19691.0
2019-06-24 21:28:00,19710.0,19705.0,19710.0,19700.0,432.0,42564600.0,19691.1
2019-06-24 21:29:00,19705.0,19705.0,19710.0,19705.0,352.0,34686850.0,19691.3
2019-06-24 21:30:00,19705.0,19705.0,19710.0,19705.0,144.0,14190250.0,19691.3
2019-06-24 21:31:00,19710.0,19710.0,19715.0,19705.0,952.0,93810500.0,19691.6
2019-06-24 21:32:00,19710.0,19710.0,19720.0,19705.0,874.0,86150950.0,19691.9
2019-06-24 21:33:00,19715.0,19705.0,19720.0,19705.0,1012.0,99748400.0,19692.3
2019-06-24 21:34:00,19710.0,19700.0,19710.0,19700.0,652.0,64239050.0,19692.4
2019-06-24 21:35:00,19700.0,19705.0,19710.0,19700.0,780.0,76848800.0,19692.6
2019-06-24 21:36:00,19705.0,19690.0,19705.0,19690.0,778.0,76618650.0,19692.6
2019-06-24 21:37:00,19690.0,19685.0,19700.0,19680.0,1494.0,147077350.0,19692.5
2019-06-24 21:38:00,19685.0,19685.0,19695.0,19680.0,1078.0,106113750.0,19692.4
2019-06-24 21:39:00,19685.0,19690.0,19690.0,19680.0,792.0,77958900.0,19692.4
2019-06-24 21:40:00,19685.0,19690.0,19700.0,19685.0,526.0,51788200.0,19692.4
2019-06-24 21:41:00,19685.0,19685.0,19690.0,19675.0,1048.0,103137100.0,19692.2
2019-06-24 21:42:00,19690.0,19685.0,19690.0,19680.0,622.0,61216450.0,19692.1
2019-06-24 21:43:00,19690.0,19685.0,19695.0,19680.0,884.0,87016200.0,19692.1
2019-06-24 21:44:00,19690.0,19660.0,19690.0,19650.0,3006.0,295585856.0,19691.0
2019-06-24 21:45:00,19660.0,19675.0,19685.0,19655.0,1952.0,192007200.0,19690.5
2019-06-24 21:46:00,19675.0,19670.0,19675.0,19665.0,1114.0,109563450.0,19690.2
2019-06-24 21:47:00,19670.0,19675.0,19675.0,19665.0,1224.0,120381950.0,19689.9
2019-06-24 21:48:00,19675.0,19685.0,19685.0,19670.0,1216.0,119663150.0,19689.8
2019-06-24 21:49:00,19685.0,19685.0,19695.0,19685.0,744.0,73240650.0,19689.7
2019-06-24 21:50:00,19685.0,19690.0,19700.0,19685.0,1778.0,175071200.0,19689.8
2019-06-24 21:51:00,19695.0,19690.0,19705.0,19690.0,1212.0,119358450.0,19689.9
2019-06-24 21:52:00,19690.0,19685.0,19695.0,19680.0,1006.0,99027450.0,19689.9
2019-06-24 21:53:00,19685.0,19705.0,19705.0,19685.0,1258.0,123898200.0,19690.0
2019-06-24 21:54:00,19705.0,19695.0,19710.0,19695.0,1128.0,111123750.0,19690.2
2019-06-24 21:55:00,19695.0,19700.0,19705.0,19695.0,1284.0,126478550.0,19690.3
2019-06-24 21:56:00,19700.0,19700.0,19700.0,19695.0,350.0,34474550.0,19690.4
2019-06-24 21:57:00,19700.0,19695.0,19700.0,19695.0,252.0,24816000.0,19690.4
2019-06-24 21:58:00,19690.0,19700.0,19710.0,19690.0,802.0,79004800.0,19690.5
2019-06-24 21:59:00,19705.0,19695.0,19705.0,19690.0,398.0,39195750.0,19690.5
2019-06-24 22:00:00,19695.0,19695.0,19695.0,19685.0,470.0,46270350.0,19690.5
2019-06-24 22:01:00,19695.0,19690.0,19705.0,19690.0,788.0,77607200.0,19690.6
2019-06-24 22:02:00,19690.0,19695.0,19700.0,19690.0,452.0,44508250.0,19690.6
2019-06-24 22:03:00,19700.0,19695.0,19700.0,19695.0,96.0,9453700.0,19690.6
2019-06-24 22:04:00,19695.0,19695.0,19700.0,19695.0,402.0,39588800.0,19690.6
2019-06-24 22:05:00,19695.0,19690.0,19695.0,19690.0,68.0,6695250.0,19690.6
2019-06-24 22:06:00,19690.0,19695.0,19695.0,19685.0,534.0,52569750.0,19690.6
2019-06-24 22:07:00,19690.0,19680.0,19695.0,19675.0,1036.0,101969350.0,19690.5
2019-06-24 22:08:00,19680.0,19680.0,19685.0,19670.0,814.0,80084100.0,19690.4
2019-06-24 22:09:00,19680.0,19680.0,19685.0,19675.0,370.0,36407950.0,19690.4
2019-06-24 22:10:00,19680.0,19685.0,19685.0,19675.0,732.0,72033750.0,19690.3
2019-06-24 22:11:00,19685.0,19680.0,19695.0,19680.0,690.0,67925500.0,19690.3
2019-06-24 22:12:00,19680.0,19685.0,19690.0,19680.0,624.0,61423250.0,19690.3
2019-06-24 22:13:00,19685.0,19690.0,19695.0,19685.0,464.0,45676700.0,19690.3
2019-06-24 22:14:00,19690.0,19695.0,19695.0,19690.0,518.0,51003350.0,19690.3
2019-06-24 22:15:00,19695.0,19700.0,19700.0,19695.0,552.0,54359900.0,19690.3
2019-06-24 22:16:00,19695.0,19685.0,19695.0,19680.0,688.0,67731650.0,19690.3
